Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),source_file
03/08/2026 11:00,N.Y.C.,61761,34.81,2.58,0.0,20260308damlbmp_zone.csv
03/08/2026 11:00,NORTH,61755,32.14,-0.1,0.0,20260308damlbmp_zone.csv
03/08/2026 11:00,NPX,61845,33.88,1.64,0.0,20260308damlbmp_zone.csv
03/08/2026 11:00,O H,61846,26.6,-4.74,0.9,20260308damlbmp_zone.csv
03/08/2026 11:00,PJM,61847,31.26,-0.64,0.33,20260308damlbmp_zone.csv
03/08/2026 11:00,WEST,61752,26.97,-4.35,0.92,20260308damlbmp_zone.csv
03/08/2026 12:00,CAPITL,61757,30.85,1.39,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,CENTRL,61754,28.26,-1.06,0.15,20260308damlbmp_zone.csv
03/08/2026 12:00,DUNWOD,61760,31.62,2.15,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,GENESE,61753,26.38,-2.33,0.76,20260308damlbmp_zone.csv
03/08/2026 12:00,H Q,61844,29.47,0.0,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,HUD VL,61758,31.2,1.74,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,LONGIL,61762,32.24,2.77,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,MHK VL,61756,29.73,0.26,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,MILLWD,61759,31.47,2.0,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,N.Y.C.,61761,31.79,2.33,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,NORTH,61755,29.38,-0.09,0.0,20260308damlbmp_zone.csv
03/08/2026 12:00,NPX,61845,32.19,1.53,-1.19,20260308damlbmp_zone.csv
03/08/2026 12:00,O H,61846,23.4,-4.3,1.76,20260308damlbmp_zone.csv
03/08/2026 12:00,PJM,61847,28.16,-0.65,0.66,20260308damlbmp_zone.csv
03/08/2026 12:00,WEST,61752,23.67,-4.01,1.79,20260308damlbmp_zone.csv
03/08/2026 13:00,CAPITL,61757,27.57,1.14,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,CENTRL,61754,25.12,-0.98,0.34,20260308damlbmp_zone.csv
03/08/2026 13:00,DUNWOD,61760,28.47,2.04,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,GENESE,61753,22.45,-2.19,1.79,20260308damlbmp_zone.csv
03/08/2026 13:00,H Q,61844,26.43,0.0,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,HUD VL,61758,28.07,1.64,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,LONGIL,61762,29.05,2.62,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,MHK VL,61756,26.62,0.19,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,MILLWD,61759,28.31,1.88,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,N.Y.C.,61761,28.62,2.19,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,NORTH,61755,26.33,-0.11,0.0,20260308damlbmp_zone.csv
03/08/2026 13:00,NPX,61845,28.9,1.4,-1.07,20260308damlbmp_zone.csv
03/08/2026 13:00,O H,61846,18.4,-3.86,4.17,20260308damlbmp_zone.csv
03/08/2026 13:00,PJM,61847,24.41,-0.48,1.55,20260308damlbmp_zone.csv
03/08/2026 13:00,WEST,61752,18.74,-3.46,4.23,20260308damlbmp_zone.csv
03/08/2026 14:00,CAPITL,61757,24.13,0.95,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,CENTRL,61754,21.15,-0.9,1.12,20260308damlbmp_zone.csv
03/08/2026 14:00,DUNWOD,61760,25.05,1.88,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,GENESE,61753,19.78,-1.99,1.41,20260308damlbmp_zone.csv
03/08/2026 14:00,H Q,61844,23.18,0.0,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,HUD VL,61758,24.66,1.48,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,LONGIL,61762,25.52,2.34,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,MHK VL,61756,23.27,0.09,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,MILLWD,61759,24.94,1.76,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,N.Y.C.,61761,25.22,2.04,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,NORTH,61755,23.13,-0.05,0.0,20260308damlbmp_zone.csv
03/08/2026 14:00,NPX,61845,26.61,1.25,-2.18,20260308damlbmp_zone.csv
03/08/2026 14:00,O H,61846,17.6,-3.43,2.15,20260308damlbmp_zone.csv
03/08/2026 14:00,PJM,61847,21.8,-0.37,1.0,20260308damlbmp_zone.csv
03/08/2026 14:00,WEST,61752,17.73,-3.08,2.36,20260308damlbmp_zone.csv
03/08/2026 15:00,CAPITL,61757,22.99,0.91,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,CENTRL,61754,21.23,-0.84,0.01,20260308damlbmp_zone.csv
03/08/2026 15:00,DUNWOD,61760,23.92,1.83,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,GENESE,61753,20.15,-1.88,0.06,20260308damlbmp_zone.csv
03/08/2026 15:00,H Q,61844,22.08,0.0,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,HUD VL,61758,23.56,1.48,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,LONGIL,61762,24.36,2.28,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,MHK VL,61756,22.24,0.16,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,MILLWD,61759,23.78,1.7,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,N.Y.C.,61761,24.07,1.99,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,NORTH,61755,22.02,-0.07,0.0,20260308damlbmp_zone.csv
03/08/2026 15:00,NPX,61845,28.7,1.21,-5.4,20260308damlbmp_zone.csv
03/08/2026 15:00,O H,61846,18.65,-3.31,0.12,20260308damlbmp_zone.csv
03/08/2026 15:00,PJM,61847,21.71,-0.33,0.05,20260308damlbmp_zone.csv
03/08/2026 15:00,WEST,61752,18.95,-3.0,0.13,20260308damlbmp_zone.csv
03/08/2026 16:00,CAPITL,61757,29.03,1.2,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,CENTRL,61754,26.74,-0.98,0.12,20260308damlbmp_zone.csv
03/08/2026 16:00,DUNWOD,61760,30.04,2.2,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,GENESE,61753,25.36,-2.28,0.2,20260308damlbmp_zone.csv
03/08/2026 16:00,H Q,61844,27.81,-0.03,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,HUD VL,61758,29.62,1.78,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,LONGIL,61762,30.69,2.84,-0.01,20260308damlbmp_zone.csv
03/08/2026 16:00,MHK VL,61756,28.0,0.17,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,MILLWD,61759,29.87,2.03,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,N.Y.C.,61761,30.2,2.36,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,NORTH,61755,27.64,-0.19,0.0,20260308damlbmp_zone.csv
03/08/2026 16:00,NPX,61845,33.28,1.5,-3.94,20260308damlbmp_zone.csv
03/08/2026 16:00,O H,61846,23.4,-4.12,0.32,20260308damlbmp_zone.csv
03/08/2026 16:00,PJM,61847,27.25,-0.45,0.14,20260308damlbmp_zone.csv
03/08/2026 16:00,WEST,61752,23.79,-3.7,0.35,20260308damlbmp_zone.csv
03/08/2026 17:00,CAPITL,61757,35.25,1.42,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,CENTRL,61754,32.77,-1.05,0.01,20260308damlbmp_zone.csv
03/08/2026 17:00,DUNWOD,61760,36.47,2.64,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,GENESE,61753,31.34,-2.47,0.02,20260308damlbmp_zone.csv
03/08/2026 17:00,H Q,61844,33.73,-0.1,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,HUD VL,61758,36.02,2.2,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,LONGIL,61762,37.35,3.52,-0.01,20260308damlbmp_zone.csv
03/08/2026 17:00,MHK VL,61756,34.23,0.41,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,MILLWD,61759,36.29,2.47,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,N.Y.C.,61761,36.67,2.84,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,NORTH,61755,33.42,-0.4,0.0,20260308damlbmp_zone.csv
03/08/2026 17:00,NPX,61845,41.5,1.83,-5.85,20260308damlbmp_zone.csv
03/08/2026 17:00,O H,61846,29.0,-4.8,0.03,20260308damlbmp_zone.csv
03/08/2026 17:00,PJM,61847,33.24,-0.58,0.01,20260308damlbmp_zone.csv
03/08/2026 17:00,WEST,61752,29.3,-4.5,0.03,20260308damlbmp_zone.csv
03/08/2026 18:00,CAPITL,61757,51.22,2.3,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,CENTRL,61754,47.47,-1.32,0.13,20260308damlbmp_zone.csv
03/08/2026 18:00,DUNWOD,61760,52.49,3.57,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,GENESE,61753,44.1,-3.47,1.34,20260308damlbmp_zone.csv
03/08/2026 18:00,H Q,61844,48.82,-0.1,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,HUD VL,61758,51.95,3.03,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,LONGIL,61762,53.22,4.31,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,MHK VL,61756,49.8,0.88,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,MILLWD,61759,52.25,3.33,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,N.Y.C.,61761,52.63,3.72,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,NORTH,61755,48.48,-0.44,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,NPX,61845,51.36,2.44,0.0,20260308damlbmp_zone.csv
03/08/2026 18:00,O H,61846,37.29,-7.29,4.34,20260308damlbmp_zone.csv
03/08/2026 18:00,PJM,61847,46.5,-0.98,1.44,20260308damlbmp_zone.csv
03/08/2026 18:00,WEST,61752,37.85,-6.51,4.57,20260308damlbmp_zone.csv
03/08/2026 19:00,CAPITL,61757,56.52,2.59,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,CENTRL,61754,52.33,-1.24,0.36,20260308damlbmp_zone.csv
03/08/2026 19:00,DUNWOD,61760,57.65,3.72,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,GENESE,61753,49.93,-3.45,0.54,20260308damlbmp_zone.csv
03/08/2026 19:00,H Q,61844,53.77,-0.16,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,HUD VL,61758,57.11,3.18,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,LONGIL,61762,58.14,4.21,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,MHK VL,61756,55.11,1.18,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,MILLWD,61759,57.38,3.45,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,N.Y.C.,61761,57.76,3.83,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,NORTH,61755,53.34,-0.59,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,NPX,61845,56.41,2.48,0.0,20260308damlbmp_zone.csv
03/08/2026 19:00,O H,61846,40.39,-7.88,5.66,20260308damlbmp_zone.csv
03/08/2026 19:00,PJM,61847,50.69,-1.14,2.1,20260308damlbmp_zone.csv
03/08/2026 19:00,WEST,61752,41.28,-6.9,5.74,20260308damlbmp_zone.csv
03/08/2026 20:00,CAPITL,61757,51.45,2.22,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,CENTRL,61754,47.93,-1.13,0.18,20260308damlbmp_zone.csv
03/08/2026 20:00,DUNWOD,61760,52.59,3.35,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,GENESE,61753,45.81,-3.15,0.27,20260308damlbmp_zone.csv
03/08/2026 20:00,H Q,61844,49.14,-0.1,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,HUD VL,61758,52.04,2.81,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,LONGIL,61762,53.22,3.99,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,MHK VL,61756,50.22,0.98,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,MILLWD,61759,52.29,3.05,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,N.Y.C.,61761,52.73,3.5,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,NORTH,61755,48.79,-0.44,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,NPX,61845,51.4,2.16,0.0,20260308damlbmp_zone.csv
03/08/2026 20:00,O H,61846,39.2,-7.24,2.8,20260308damlbmp_zone.csv
03/08/2026 20:00,PJM,61847,47.07,-1.13,1.04,20260308damlbmp_zone.csv
03/08/2026 20:00,WEST,61752,39.94,-6.45,2.84,20260308damlbmp_zone.csv
03/08/2026 21:00,CAPITL,61757,42.24,1.74,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,CENTRL,61754,39.52,-0.93,0.05,20260308damlbmp_zone.csv
03/08/2026 21:00,DUNWOD,61760,43.29,2.79,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,GENESE,61753,37.67,-2.76,0.07,20260308damlbmp_zone.csv
03/08/2026 21:00,H Q,61844,40.42,-0.08,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,HUD VL,61758,42.81,2.31,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,LONGIL,61762,44.15,3.65,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,MHK VL,61756,41.19,0.69,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,MILLWD,61759,43.05,2.55,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,N.Y.C.,61761,43.45,2.95,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,NORTH,61755,40.09,-0.4,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,NPX,61845,42.32,1.82,0.0,20260308damlbmp_zone.csv
03/08/2026 21:00,O H,61846,33.8,-5.99,0.71,20260308damlbmp_zone.csv
03/08/2026 21:00,PJM,61847,39.34,-0.89,0.26,20260308damlbmp_zone.csv
03/08/2026 21:00,WEST,61752,34.47,-5.3,0.72,20260308damlbmp_zone.csv
03/08/2026 22:00,CAPITL,61757,37.92,1.46,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,CENTRL,61754,35.66,-0.8,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,DUNWOD,61760,38.76,2.3,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,GENESE,61753,34.23,-2.23,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,H Q,61844,36.39,-0.07,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,HUD VL,61758,38.35,1.89,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,LONGIL,61762,39.34,2.88,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,MHK VL,61756,37.01,0.55,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,MILLWD,61759,38.57,2.11,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,N.Y.C.,61761,38.9,2.44,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,NORTH,61755,36.09,-0.36,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,NPX,61845,37.99,1.53,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,O H,61846,31.54,-4.92,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,PJM,61847,35.55,-0.91,0.0,20260308damlbmp_zone.csv
03/08/2026 22:00,WEST,61752,31.79,-4.67,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,CAPITL,61757,34.0,1.21,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,CENTRL,61754,32.13,-0.66,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,DUNWOD,61760,34.72,1.93,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,GENESE,61753,31.02,-1.77,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,H Q,61844,32.72,-0.07,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,HUD VL,61758,34.39,1.61,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,LONGIL,61762,35.35,2.56,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,MHK VL,61756,33.24,0.46,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,MILLWD,61759,34.56,1.77,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,N.Y.C.,61761,34.89,2.1,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,NORTH,61755,32.49,-0.3,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,NPX,61845,34.0,1.21,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,O H,61846,28.88,-3.9,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,PJM,61847,32.1,-0.69,0.0,20260308damlbmp_zone.csv
03/08/2026 23:00,WEST,61752,29.18,-3.61,0.0,20260308damlbmp_zone.csv
03/09/2026 00:00,CAPITL,61757,35.14,1.16,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,CENTRL,61754,33.31,-0.68,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,DUNWOD,61760,35.58,1.6,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,GENESE,61753,31.98,-2.01,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,H Q,61844,34.02,0.03,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,HUD VL,61758,35.31,1.32,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,LONGIL,61762,36.09,2.11,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,MHK VL,61756,34.36,0.37,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,MILLWD,61759,35.45,1.46,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,N.Y.C.,61761,35.75,1.77,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,NORTH,61755,33.92,-0.07,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,NPX,61845,36.17,1.26,-0.93,20260309damlbmp_zone.csv
03/09/2026 00:00,O H,61846,29.98,-4.01,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,PJM,61847,33.0,-0.99,0.0,20260309damlbmp_zone.csv
03/09/2026 00:00,WEST,61752,30.08,-3.91,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,CAPITL,61757,32.17,1.03,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,CENTRL,61754,30.52,-0.62,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,DUNWOD,61760,32.51,1.37,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,GENESE,61753,29.28,-1.87,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,H Q,61844,31.17,0.03,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,HUD VL,61758,32.33,1.18,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,LONGIL,61762,33.01,1.87,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,MHK VL,61756,31.49,0.34,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,MILLWD,61759,32.42,1.28,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,N.Y.C.,61761,32.64,1.49,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,NORTH,61755,31.05,-0.09,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,NPX,61845,32.2,1.06,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,O H,61846,27.34,-3.8,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,PJM,61847,30.21,-0.93,0.0,20260309damlbmp_zone.csv
03/09/2026 01:00,WEST,61752,27.5,-3.64,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,CAPITL,61757,30.95,0.96,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,CENTRL,61754,29.39,-0.6,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,DUNWOD,61760,31.34,1.35,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,GENESE,61753,28.13,-1.86,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,H Q,61844,30.02,0.03,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,HUD VL,61758,31.13,1.14,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,LONGIL,61762,31.82,1.83,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,MHK VL,61756,30.32,0.33,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,MILLWD,61759,31.25,1.26,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,N.Y.C.,61761,31.49,1.5,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,NORTH,61755,29.9,-0.09,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,NPX,61845,30.95,0.96,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,O H,61846,26.15,-3.84,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,PJM,61847,29.09,-0.9,0.0,20260309damlbmp_zone.csv
03/09/2026 02:00,WEST,61752,26.36,-3.63,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,CAPITL,61757,31.55,1.01,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,CENTRL,61754,29.96,-0.58,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,DUNWOD,61760,31.73,1.19,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,GENESE,61753,28.77,-1.77,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,H Q,61844,30.57,0.03,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,HUD VL,61758,31.58,1.04,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,LONGIL,61762,32.19,1.65,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,MHK VL,61756,30.88,0.34,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,MILLWD,61759,31.67,1.13,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,N.Y.C.,61761,31.8,1.25,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,NORTH,61755,30.48,-0.06,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,NPX,61845,31.55,1.01,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,O H,61846,26.82,-3.73,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,PJM,61847,29.56,-0.98,0.0,20260309damlbmp_zone.csv
03/09/2026 03:00,WEST,61752,27.0,-3.54,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,CAPITL,61757,32.93,1.02,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,CENTRL,61754,31.37,-0.54,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,DUNWOD,61760,33.09,1.18,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,GENESE,61753,30.15,-1.76,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,H Q,61844,31.97,0.06,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,HUD VL,61758,32.93,1.02,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,LONGIL,61762,33.5,1.59,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,MHK VL,61756,32.29,0.38,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,MILLWD,61759,33.03,1.12,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,N.Y.C.,61761,33.15,1.24,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,NORTH,61755,31.97,0.06,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,NPX,61845,32.9,0.99,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,O H,61846,28.11,-3.8,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,PJM,61847,30.89,-1.02,0.0,20260309damlbmp_zone.csv
03/09/2026 04:00,WEST,61752,28.3,-3.61,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,CAPITL,61757,36.78,1.31,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,CENTRL,61754,34.72,-0.75,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,DUNWOD,61760,36.96,1.49,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,GENESE,61753,33.16,-2.3,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,H Q,61844,35.54,0.07,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,HUD VL,61758,36.71,1.24,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,LONGIL,61762,37.35,1.88,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,MHK VL,61756,35.96,0.5,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,MILLWD,61759,36.89,1.42,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,N.Y.C.,61761,37.07,1.6,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,NORTH,61755,35.54,0.07,0.0,20260309damlbmp_zone.csv
03/09/2026 05:00,NPX,61845,40.4,1.24,-3.69,20260309damlbmp_zone.csv
03/09/2026 05:00,O H,61846,30.23,-5.14,0.09,20260309damlbmp_zone.csv
03/09/2026 05:00,PJM,61847,34.09,-1.35,0.03,20260309damlbmp_zone.csv
03/09/2026 05:00,WEST,61752,30.47,-4.89,0.1,20260309damlbmp_zone.csv
03/09/2026 06:00,CAPITL,61757,53.03,1.99,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,CENTRL,61754,49.89,-0.87,0.28,20260309damlbmp_zone.csv
03/09/2026 06:00,DUNWOD,61760,53.13,2.09,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,GENESE,61753,47.7,-2.81,0.53,20260309damlbmp_zone.csv
03/09/2026 06:00,H Q,61844,51.14,0.1,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,HUD VL,61758,52.77,1.74,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,LONGIL,61762,52.93,1.89,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,MHK VL,61756,52.06,1.02,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,MILLWD,61759,52.93,1.89,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,N.Y.C.,61761,53.28,2.24,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,NORTH,61755,51.24,0.2,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,NPX,61845,52.57,1.53,0.0,20260309damlbmp_zone.csv
03/09/2026 06:00,O H,61846,35.0,-6.94,9.1,20260309damlbmp_zone.csv
03/09/2026 06:00,PJM,61847,45.59,-1.99,3.45,20260309damlbmp_zone.csv
03/09/2026 06:00,WEST,61752,35.28,-6.58,9.18,20260309damlbmp_zone.csv
03/09/2026 07:00,CAPITL,61757,72.79,2.8,0.0,20260309damlbmp_zone.csv
03/09/2026 07:00,CENTRL,61754,69.76,-0.98,-0.75,20260309damlbmp_zone.csv
03/09/2026 07:00,DUNWOD,61760,73.28,3.29,0.0,20260309damlbmp_zone.csv
03/09/2026 07:00,GENESE,61753,62.95,-3.71,3.33,20260309damlbmp_zone.csv
03/09/2026 07:00,H Q,61844,68.29,-0.07,1.63,20260309damlbmp_zone.csv
03/09/2026 07:00,HUD VL,61758,72.79,2.8,0.0,20260309damlbmp_zone.csv
